;DENV46/1;DENV46/182;DENV73/1;DENV73/182
1;0.29181;0.32713;0.30525;0.32713
1;0.26734;0.31610;0.28403;0.31610
1;0.20595;0.27508;0.23718;0.27508
1;0.25435;0.40881;0.23570;0.40881
1;0.26565;0.45832;0.23229;0.45832
1;0.16844;0.20010;0.15539;0.20010
1;0.27076;0.44478;0.24577;0.44478
1;0.30484;0.35546;0.23274;0.35546
1;0.22695;0.24940;0.24201;0.24940
1;0.25977;0.41384;0.22269;0.41384
1;0.24495;0.34549;0.26270;0.34549
1;0.29058;0.30890;0.25607;0.30890
1;0.25424;0.26330;0.27333;0.26330
1;0.25997;0.47380;0.22262;0.47380
1;0.25509;0.27020;0.31713;0.27020
1;0.24942;0.47871;0.20111;0.47871
1;0.21899;0.41291;0.23334;0.41291
1;0.24914;0.22797;0.27626;0.22797
1;0.23258;0.26906;0.20472;0.26906
1;0.28539;0.26378;0.23356;0.26378
1;0.36343;0.59105;0.26129;0.59105
1;0.26596;0.35833;0.29481;0.35833
1;0.22309;0.48822;0.24276;0.48822
1;0.27860;0.43080;0.19141;0.43080
1;0.22909;0.37064;0.23178;0.37064
1;0.23280;0.43365;0.26227;0.43365
1;0.29387;0.46024;0.36532;0.46024
1;0.25596;0.26062;0.21064;0.26062
1;0.19682;0.38872;0.23985;0.38872
1;0.18684;0.28070;0.16775;0.28070
1;0.14776;0.12651;0.15005;0.12651
1;0.22901;0.40899;0.25145;0.40899
1;0.31355;0.43136;0.34752;0.43136
1;0.22187;0.48149;0.29251;0.48149
1;0.33013;0.49677;0.39006;0.49677
1;0.22485;0.25433;0.24678;0.25433
1;0.27433;0.45879;0.27293;0.45879
1;0.21120;0.32913;0.26260;0.32913
1;0.25472;0.26395;0.20148;0.26395
1;0.20172;0.18989;0.16007;0.18989
1;0.22426;0.33868;0.24407;0.33868
1;0.24157;0.25896;0.26866;0.25896
1;0.12643;0.15920;0.12758;0.15920
1;0.20885;0.37633;0.24554;0.37633
1;0.20586;0.33880;0.21758;0.33880
1;0.21243;0.36204;0.27906;0.36204
1;0.24046;0.24392;0.25885;0.24392
1;0.22232;0.29180;0.28169;0.29180
1;0.26234;0.57442;0.20785;0.57442
1;0.24834;0.42173;0.27828;0.42173
1;0.22178;0.20894;0.24341;0.20894
1;0.25355;0.23362;0.21924;0.23362
1;0.25157;0.46226;0.21230;0.46226
1;0.23761;0.22357;0.30282;0.22357
1;0.21590;0.27768;0.21485;0.27768
1;0.19935;0.18648;0.19452;0.18648
1;0.15876;0.19885;0.20181;0.19885
1;0.20896;0.26140;0.25889;0.26140
1;0.21804;0.43146;0.24485;0.43146
1;0.29471;0.30020;0.25434;0.30020
1;0.22985;0.49711;0.21634;0.49711
1;0.21950;0.47958;0.24944;0.47958
1;0.17566;0.16141;0.19478;0.16141
1;0.22199;0.44241;0.25396;0.44241
1;0.25124;0.29038;0.25518;0.29038
1;0.26917;0.36958;0.28073;0.36958
1;0.25325;0.21569;0.20769;0.21569
1;0.25093;0.51980;0.24762;0.51980
1;0.24890;0.43260;0.30743;0.43260
1;0.25073;0.42694;0.24044;0.42694
1;0.22749;0.22493;0.23457;0.22493
1;0.22843;0.39609;0.26733;0.39609
1;0.23542;0.55771;0.21343;0.55771
1;0.24875;0.31430;0.28014;0.31430
1;0.22159;0.29278;0.27346;0.29278
1;0.31726;0.39263;0.30376;0.39263
1;0.38029;0.52681;0.34116;0.52681
1;0.27818;0.43008;0.28156;0.43008
1;0.22034;0.29443;0.19738;0.29443
1;0.23400;0.47080;0.23180;0.47080
1;0.21358;0.49516;0.22566;0.49516
1;0.23189;0.18509;0.23544;0.18509
1;0.25109;0.46930;0.18957;0.46930
1;0.21237;0.38328;0.27101;0.38328
1;0.28700;0.27204;0.24395;0.27204
1;0.23190;0.49212;0.22101;0.49212
1;0.23378;0.21874;0.20998;0.21874
1;0.22815;0.32805;0.21309;0.32805
1;0.24190;0.28003;0.26946;0.28003
1;0.33643;0.37825;0.27116;0.37825
1;0.25678;0.42914;0.27930;0.42914
1;0.21008;0.27679;0.25451;0.27679
1;0.22501;0.27876;0.24898;0.27876
1;0.22195;0.24179;0.19473;0.24179
1;0.25389;0.43610;0.23710;0.43610
1;0.28613;0.43069;0.25774;0.43069
1;0.22860;0.25360;0.26963;0.25360
1;0.21511;0.20455;0.21344;0.20455
1;0.36731;0.25595;0.25907;0.25595
1;0.24520;0.31413;0.29317;0.31413
1;0.22519;0.26501;0.21033;0.26501
1;0.20629;0.30525;0.27286;0.30525
1;0.25278;0.27702;0.23488;0.27702
1;0.26624;0.44888;0.29666;0.44888
1;0.26580;0.49837;0.25434;0.49837
1;0.23666;0.21732;0.20415;0.21732
1;0.22958;0.32802;0.25599;0.32802
1;0.16627;0.16336;0.16659;0.16336
1;0.18607;0.31387;0.22332;0.31387
1;0.23188;0.31657;0.18528;0.31657
1;0.21355;0.35601;0.21657;0.35601
1;0.21149;0.25267;0.21181;0.25267
1;0.23575;0.35605;0.24727;0.35605
1;0.20880;0.31152;0.28348;0.31152
1;0.25829;0.21812;0.23262;0.21812
1;0.16641;0.18932;0.13346;0.18932
1;0.19406;0.57875;0.23179;0.57875
1;0.21702;0.22351;0.24363;0.22351
1;0.31028;0.35657;0.24528;0.35657
1;0.24436;0.32766;0.25141;0.32766
1;0.31316;0.56140;0.27068;0.56140
1;0.25432;0.41741;0.25123;0.41741
1;0.32031;0.23248;0.25765;0.23248
1;0.31705;0.49261;0.23950;0.49261
1;0.29284;0.51333;0.33959;0.51333
1;0.23331;0.22725;0.22997;0.22725
1;0.21922;0.51022;0.20307;0.51022
1;0.27978;0.46710;0.25160;0.46710
1;0.24019;0.38270;0.23891;0.38270
1;0.20051;0.29324;0.21194;0.29324
1;0.26192;0.35704;0.22463;0.35704
1;0.23638;0.43634;0.27286;0.43634
1;0.27206;0.39596;0.26894;0.39596
1;0.25576;0.23470;0.20739;0.23470
1;0.25660;0.26364;0.19871;0.26364
1;0.27804;0.24900;0.25937;0.24900
1;0.23889;0.26321;0.26636;0.26321
1;0.27081;0.23389;0.23057;0.23389
1;0.23842;0.44915;0.24979;0.44915
1;0.26807;0.35943;0.23094;0.35943
1;0.28528;0.49352;0.22566;0.49352
1;0.22786;0.21431;0.22855;0.21431
1;0.31602;0.50796;0.24802;0.50796
1;0.19721;0.27382;0.26887;0.27382
1;0.23947;0.52036;0.20062;0.52036
1;0.24955;0.34188;0.24483;0.34188
1;0.23326;0.31078;0.23210;0.31078
1;0.25672;0.26188;0.21077;0.26188
1;0.29298;0.33638;0.20745;0.33638
1;0.24985;0.29492;0.21623;0.29492
1;0.20109;0.30314;0.18527;0.30314
1;0.28694;0.25796;0.26487;0.25796
1;0.24283;0.22811;0.21266;0.22811
1;0.25827;0.26296;0.31258;0.26296
1;0.26235;0.20906;0.18145;0.20906
1;0.21945;0.21463;0.25110;0.21463
1;0.24015;0.29010;0.25694;0.29010
1;0.20348;0.53618;0.26169;0.53618
1;0.31050;0.44235;0.31258;0.44235
1;0.27812;0.36920;0.24535;0.36920
1;0.23138;0.26525;0.22784;0.26525
1;0.23493;0.39432;0.30556;0.39432
1;0.21131;0.31508;0.26946;0.31508
1;0.26203;0.25738;0.17989;0.25738
1;0.26215;0.26813;0.21034;0.26813
1;0.24107;0.45562;0.27624;0.45562
1;0.21769;0.32686;0.18966;0.32686
1;0.28216;0.37878;0.25243;0.37878
1;0.19095;0.16971;0.19986;0.16971
1;0.19681;0.29526;0.23090;0.29526
1;0.23470;0.31945;0.25365;0.31945
1;0.20704;0.26831;0.23708;0.26831
1;0.28646;0.43113;0.28663;0.43113
1;0.21228;0.42624;0.35528;0.42624
1;0.25279;0.34272;0.24988;0.34272
1;0.43869;0.45713;0.34549;0.45713
1;0.30548;0.44521;0.23158;0.44521
1;0.32932;0.44626;0.27714;0.44626
1;0.18162;0.23623;0.20563;0.23623
1;0.19969;0.26950;0.24828;0.26950
1;0.24650;0.31577;0.31221;0.31577
1;0.23378;0.35154;0.31044;0.35154
1;0.22338;0.28604;0.25776;0.28604
1;0.22267;0.43617;0.25920;0.43617
1;0.33805;0.49153;0.21178;0.49153
1;0.24624;0.41604;0.28338;0.41604
1;0.25149;0.32945;0.27317;0.32945
1;0.29939;0.27500;0.27723;0.27500
1;0.24346;0.22910;0.20504;0.22910
1;0.21272;0.31794;0.20720;0.31794
1;0.27309;0.42175;0.34603;0.42175
1;0.23582;0.33278;0.33831;0.33278
1;0.33407;0.38142;0.32807;0.38142
1;0.25509;0.24643;0.34240;0.24643
1;0.26288;0.29042;0.26419;0.29042
1;0.28484;0.43912;0.21769;0.43912
1;0.20765;0.39241;0.20489;0.39241
1;0.21432;0.45317;0.23701;0.45317
1;0.36328;0.42761;0.33439;0.42761
1;0.34769;0.42446;0.28953;0.42446
1;0.20493;0.38579;0.24650;0.38579
1;0.28057;0.27977;0.19051;0.27977
1;0.21450;0.34520;0.34813;0.34520
1;0.26044;0.35322;0.30317;0.35322
1;0.23418;0.24185;0.24084;0.24185
1;0.25591;0.50361;0.23783;0.50361
1;0.25072;0.21176;0.22237;0.21176
1;0.27274;0.26124;0.23508;0.26124
1;0.32855;0.44690;0.24252;0.44690
1;0.22246;0.43404;0.25350;0.43404
1;0.24709;0.35403;0.26395;0.35403
1;0.35619;0.42241;0.34012;0.42241
1;0.23289;0.23421;0.24068;0.23421
1;0.19598;0.47622;0.28287;0.47622
1;0.24943;0.35333;0.25998;0.35333
1;0.24716;0.53622;0.21048;0.53622
1;0.23425;0.28068;0.23183;0.28068
1;0.26798;0.47146;0.27742;0.47146
1;0.25589;0.47839;0.23203;0.47839
1;0.21527;0.24305;0.29381;0.24305
1;0.36435;0.52573;0.34034;0.52573
1;0.26813;0.26679;0.22213;0.26679
1;0.30232;0.28187;0.23998;0.28187
1;0.36079;0.54329;0.28693;0.54329
1;0.22280;0.40516;0.26489;0.40516
1;0.32265;0.38283;0.39052;0.38283
1;0.25480;0.45295;0.22447;0.45295
1;0.21163;0.25980;0.19484;0.25980
1;0.25333;0.40732;0.25600;0.40732
1;0.24921;0.48116;0.21519;0.48116
1;0.23996;0.28544;0.22046;0.28544
1;0.23928;0.30174;0.17956;0.30174
1;0.23124;0.26807;0.22865;0.26807
1;0.25898;0.36459;0.24129;0.36459
1;0.22657;0.20200;0.29279;0.20200
1;0.20971;0.28793;0.35129;0.28793
1;0.33228;0.43231;0.25993;0.43231
1;0.24462;0.56687;0.26838;0.56687
1;0.29852;0.50479;0.25093;0.50479
1;0.23863;0.17828;0.18023;0.17828
1;0.15303;0.18868;0.21160;0.18868
1;0.23840;0.38736;0.24300;0.38736
1;0.24513;0.23943;0.27579;0.23943
1;0.22786;0.29932;0.19873;0.29932
1;0.26074;0.46551;0.24254;0.46551
1;0.29250;0.45813;0.28531;0.45813
1;0.25884;0.33473;0.24905;0.33473
1;0.23499;0.33222;0.27118;0.33222
1;0.24597;0.42322;0.24451;0.42322
1;0.18847;0.24412;0.20356;0.24412
1;0.26213;0.37455;0.24440;0.37455
1;0.22659;0.32616;0.32202;0.32616
1;0.28124;0.42475;0.28169;0.42475
1;0.27009;0.48150;0.24257;0.48150
1;0.19715;0.22437;0.25639;0.22437
1;0.20139;0.51857;0.25857;0.51857
1;0.28843;0.32443;0.23276;0.32443
1;0.26426;0.33847;0.27185;0.33847
1;0.19757;0.47659;0.23690;0.47659
1;0.22579;0.26674;0.21811;0.26674
1;0.27115;0.27995;0.22694;0.27995
1;0.29873;0.41326;0.25338;0.41326
1;0.25103;0.30790;0.27419;0.30790
1;0.26445;0.39140;0.26738;0.39140
1;0.22522;0.40765;0.29756;0.40765
1;0.27972;0.24585;0.24648;0.24585
1;0.25339;0.38864;0.21823;0.38864
1;0.23491;0.39197;0.22344;0.39197
1;0.38097;0.44467;0.44036;0.44467
1;0.23945;0.46396;0.23578;0.46396
1;0.36816;0.45628;0.30002;0.45628
1;0.27402;0.50193;0.25126;0.50193
1;0.26181;0.55281;0.30034;0.55281
1;0.25618;0.48440;0.20322;0.48440
1;0.23487;0.31060;0.28980;0.31060
1;0.24773;0.42178;0.27802;0.42178
1;0.33287;0.30009;0.21971;0.30009
1;0.25974;0.28810;0.22658;0.28810
1;0.27274;0.30497;0.21113;0.30497
1;0.25911;0.26702;0.25054;0.26702
1;0.23105;0.24133;0.20808;0.24133
1;0.20772;0.47042;0.22119;0.47042
1;0.17297;0.17194;0.18937;0.17194
1;0.30289;0.28772;0.23437;0.28772
1;0.23682;0.30405;0.23056;0.30405
1;0.25957;0.31409;0.26023;0.31409
1;0.25751;0.32032;0.24209;0.32032
1;0.31244;0.30264;0.27705;0.30264
1;0.25132;0.53143;0.21850;0.53143
1;0.35686;0.36241;0.29580;0.36241
1;0.27394;0.37109;0.21733;0.37109
1;0.23593;0.26115;0.22285;0.26115
1;0.24400;0.42147;0.27859;0.42147
1;0.23522;0.39383;0.26864;0.39383
1;0.14486;0.19279;0.20672;0.19279
1;0.25083;0.21892;0.18360;0.21892
1;0.24656;0.48369;0.32026;0.48369
1;0.28183;0.35842;0.26840;0.35842
1;0.18486;0.18868;0.15300;0.18868
1;0.26952;0.44289;0.26309;0.44289
1;0.23091;0.33261;0.25152;0.33261
1;0.26007;0.31570;0.29114;0.31570
1;0.29262;0.17816;0.23828;0.17816
1;0.26187;0.40865;0.21169;0.40865
1;0.26425;0.44547;0.27511;0.44547
1;0.22425;0.36474;0.27171;0.36474
1;0.21372;0.20455;0.21195;0.20455
1;0.25610;0.42377;0.32567;0.42377
1;0.25317;0.44372;0.26669;0.44372
1;0.37788;0.45056;0.35032;0.45056
1;0.24447;0.23614;0.27228;0.23614
1;0.15331;0.16523;0.18449;0.16523
1;0.13793;0.11437;0.13705;0.11437
1;0.25338;0.37719;0.24021;0.37719
1;0.24075;0.48343;0.25382;0.48343
1;0.20125;0.24626;0.20805;0.24626
1;0.24221;0.50029;0.23706;0.50029
1;0.31101;0.37071;0.25009;0.37071
1;0.31118;0.52766;0.25916;0.52766
1;0.27800;0.30071;0.23718;0.30071
1;0.20920;0.33986;0.21193;0.33986
1;0.26732;0.17621;0.21802;0.17621
1;0.26045;0.27810;0.22547;0.27810
1;0.22502;0.34476;0.21272;0.34476
1;0.23557;0.36618;0.28493;0.36618
1;0.38153;0.42899;0.25455;0.42899
1;0.25219;0.42603;0.27514;0.42603
1;0.25701;0.46505;0.30592;0.46505
1;0.22076;0.33057;0.27628;0.33057
1;0.23946;0.25525;0.22877;0.25525
1;0.25131;0.49519;0.23533;0.49519
1;0.28313;0.28406;0.23251;0.28406
1;0.20104;0.43849;0.23622;0.43849
1;0.19882;0.21973;0.22153;0.21973
1;0.25764;0.51567;0.25065;0.51567
1;0.20138;0.32380;0.20254;0.32380
1;0.23314;0.28562;0.25705;0.28562
1;0.23754;0.36595;0.27680;0.36595
1;0.19584;0.19209;0.22707;0.19209
1;0.27809;0.26099;0.24086;0.26099
1;0.20435;0.37059;0.20292;0.37059
1;0.21759;0.30518;0.26115;0.30518
1;0.22376;0.24791;0.20834;0.24791
1;0.26111;0.35256;0.26299;0.35256
1;0.21847;0.21964;0.20185;0.21964
1;0.27644;0.37501;0.25600;0.37501
1;0.33097;0.37848;0.33411;0.37848
1;0.23263;0.43165;0.21036;0.43165
1;0.23555;0.28193;0.20433;0.28193
1;0.25983;0.31246;0.19338;0.31246
1;0.22682;0.45231;0.23131;0.45231
1;0.10690;0.16052;0.15446;0.16052
1;0.28020;0.32856;0.22891;0.32856
1;0.44108;0.48128;0.39776;0.48128
1;0.25342;0.52554;0.23867;0.52554
1;0.22056;0.26957;0.24949;0.26957
1;0.23052;0.25553;0.23983;0.25553
1;0.26062;0.28673;0.30487;0.28673
1;0.25832;0.38314;0.32819;0.38314
1;0.24864;0.44923;0.23759;0.44923
1;0.25190;0.45359;0.23913;0.45359
1;0.19312;0.28584;0.23379;0.28584
1;0.31400;0.42438;0.24300;0.42438
1;0.31958;0.46276;0.22211;0.46276
1;0.25285;0.32492;0.28108;0.32492
1;0.21885;0.28326;0.25392;0.28326
1;0.23903;0.44339;0.26228;0.44339
1;0.20734;0.30158;0.24987;0.30158
1;0.22992;0.29014;0.24614;0.29014
1;0.22823;0.36258;0.20599;0.36258
1;0.20835;0.38107;0.21290;0.38107
1;0.19475;0.27832;0.28726;0.27832
1;0.31630;0.40705;0.24869;0.40705
1;0.24874;0.42122;0.27652;0.42122
1;0.20192;0.27041;0.21803;0.27041
1;0.26448;0.35406;0.34092;0.35406
1;0.20605;0.24609;0.26378;0.24609
1;0.29203;0.33520;0.25841;0.33520
1;0.30582;0.44325;0.32616;0.44325
1;0.32145;0.38963;0.32598;0.38963
1;0.27053;0.32125;0.22905;0.32125
1;0.25100;0.27400;0.19321;0.27400
1;0.34080;0.45673;0.29954;0.45673
1;0.24963;0.46662;0.24316;0.46662
1;0.22017;0.46135;0.31684;0.46135
1;0.34506;0.65088;0.35794;0.65088
1;0.36025;0.42895;0.33192;0.42895
1;0.25483;0.49556;0.34937;0.49556
1;0.22810;0.29878;0.22353;0.29878
1;0.21998;0.44000;0.23344;0.44000
1;0.23867;0.35079;0.17738;0.35079
1;0.27508;0.24913;0.22313;0.24913
1;0.19046;0.44258;0.23038;0.44258
1;0.35441;0.47100;0.33253;0.47100
1;0.20906;0.30898;0.22488;0.30898
1;0.22820;0.26508;0.23262;0.26508
1;0.21358;0.33848;0.19133;0.33848
1;0.21598;0.22087;0.17660;0.22087
1;0.24648;0.20138;0.25263;0.20138
1;0.22839;0.27731;0.24947;0.27731
1;0.33118;0.38595;0.32164;0.38595
1;0.22666;0.21142;0.22948;0.21142
1;0.18933;0.36985;0.27518;0.36985
1;0.25516;0.24116;0.26028;0.24116
1;0.26614;0.25311;0.32833;0.25311
1;0.24877;0.40212;0.27289;0.40212
1;0.24517;0.45597;0.30322;0.45597
1;0.23228;0.24520;0.21555;0.24520
1;0.24872;0.45211;0.21942;0.45211
1;0.21974;0.21844;0.24941;0.21844
1;0.23183;0.36060;0.21816;0.36060
1;0.28389;0.38509;0.26004;0.38509
1;0.30071;0.41520;0.22897;0.41520
1;0.20759;0.23911;0.22303;0.23911
1;0.20611;0.35877;0.19337;0.35877
1;0.26929;0.29916;0.20165;0.29916
1;0.23076;0.42658;0.23584;0.42658
1;0.24604;0.23358;0.24335;0.23358
1;0.25398;0.26330;0.21124;0.26330
1;0.27010;0.45211;0.23147;0.45211
1;0.25913;0.39775;0.28582;0.39775
1;0.27457;0.38015;0.24024;0.38015
1;0.24091;0.22342;0.23603;0.22342
1;0.20788;0.27736;0.24984;0.27736
1;0.27606;0.44872;0.25308;0.44872
1;0.29753;0.45026;0.25158;0.45026
1;0.20399;0.26042;0.22355;0.26042
1;0.25536;0.35546;0.26370;0.35546
1;0.26110;0.35254;0.26302;0.35254
1;0.24573;0.34215;0.27395;0.34215
1;0.23550;0.24516;0.27833;0.24516
1;0.24737;0.44271;0.22351;0.44271
1;0.22369;0.25492;0.20175;0.25492
1;0.26128;0.21479;0.28014;0.21479
1;0.28376;0.45722;0.27652;0.45722
1;0.25112;0.27103;0.29894;0.27103
1;0.26844;0.29175;0.20787;0.29175
1;0.24514;0.33798;0.32364;0.33798
1;0.22553;0.27899;0.27247;0.27899
1;0.21917;0.39088;0.24365;0.39088
1;0.25983;0.23261;0.23534;0.23261
1;0.24333;0.31662;0.27816;0.31662
1;0.21609;0.23317;0.24033;0.23317
1;0.23094;0.34058;0.31689;0.34058
1;0.24023;0.35797;0.22252;0.35797
1;0.21791;0.46520;0.17630;0.46520
1;0.22683;0.40368;0.35135;0.40368
1;0.20870;0.24906;0.20436;0.24906
1;0.24425;0.53142;0.20471;0.53142
1;0.20852;0.37147;0.21056;0.37147
1;0.24454;0.56737;0.21474;0.56737
1;0.26647;0.28383;0.29687;0.28383
1;0.23309;0.30890;0.23965;0.30890
1;0.28486;0.26186;0.32065;0.26186
1;0.34191;0.36598;0.38252;0.36598
1;0.23060;0.31013;0.22971;0.31013
1;0.24902;0.22738;0.27653;0.22738
1;0.29164;0.34032;0.25356;0.34032
1;0.15494;0.17178;0.19817;0.17178
1;0.22691;0.51484;0.25109;0.51484
1;0.20630;0.31617;0.23291;0.31617
1;0.24828;0.25482;0.23044;0.25482
1;0.23393;0.25335;0.24206;0.25335
1;0.30270;0.25219;0.25355;0.25219
1;0.33940;0.61908;0.40632;0.61908
1;0.26344;0.34292;0.22048;0.34292
1;0.21616;0.27490;0.20154;0.27490
1;0.25430;0.26354;0.21185;0.26354
1;0.35708;0.42402;0.37791;0.42402
1;0.21509;0.18334;0.19622;0.18334
1;0.27151;0.28422;0.22815;0.28422
1;0.26614;0.52664;0.27290;0.52664
1;0.29913;0.43784;0.24591;0.43784
1;0.22964;0.36155;0.21956;0.36155
1;0.22991;0.38214;0.21827;0.38214
1;0.28702;0.43152;0.28439;0.43152
1;0.26329;0.23001;0.22863;0.23001
1;0.19673;0.20060;0.23709;0.20060
1;0.23882;0.48956;0.22475;0.48956
1;0.32482;0.33483;0.27484;0.33483
1;0.23699;0.33509;0.38326;0.33509
1;0.25412;0.36788;0.23086;0.36788
1;0.28534;0.36018;0.30149;0.36018
1;0.22151;0.28127;0.25846;0.28127
1;0.24287;0.36134;0.25463;0.36134
1;0.21918;0.46299;0.25004;0.46299
1;0.21503;0.34804;0.23727;0.34804
1;0.22207;0.51633;0.22608;0.51633
1;0.26363;0.35573;0.22802;0.35573
1;0.25212;0.42559;0.22665;0.42559
1;0.26514;0.26595;0.22828;0.26595
1;0.26468;0.33246;0.25952;0.33246
1;0.22422;0.20846;0.26337;0.20846
1;0.22905;0.56034;0.22070;0.56034
1;0.20987;0.27540;0.24482;0.27540
1;0.28393;0.38939;0.22723;0.38939
1;0.21527;0.20761;0.27189;0.20761
1;0.24499;0.36590;0.23464;0.36590
1;0.21716;0.34405;0.28349;0.34405
1;0.33961;0.58390;0.32451;0.58390
1;0.24403;0.29541;0.26602;0.29541
1;0.30725;0.35807;0.24040;0.35807
1;0.16863;0.20830;0.16608;0.20830
1;0.36377;0.50686;0.39021;0.50686
1;0.27454;0.34385;0.23534;0.34385
1;0.41672;0.41659;0.36786;0.41659
1;0.22814;0.36979;0.39585;0.36979
1;0.34884;0.64631;0.31580;0.64631
1;0.26783;0.28278;0.27282;0.28278
1;0.25123;0.29395;0.38569;0.29395
1;0.25810;0.44967;0.24010;0.44967
1;0.25452;0.36394;0.22983;0.36394
1;0.18284;0.20174;0.17811;0.20174
1;0.23283;0.31410;0.27300;0.31410
1;0.25248;0.48775;0.21278;0.48775
1;0.23338;0.56811;0.20527;0.56811
1;0.24657;0.30803;0.27085;0.30803
1;0.22536;0.23820;0.26593;0.23820
1;0.28846;0.27589;0.34117;0.27589
1;0.27987;0.29067;0.26779;0.29067
1;0.26271;0.43055;0.26526;0.43055
1;0.31585;0.33107;0.26750;0.33107
1;0.24296;0.29063;0.19655;0.29063
1;0.24572;0.43729;0.30628;0.43729
1;0.27405;0.34854;0.22316;0.34854
1;0.23431;0.26040;0.23105;0.26040
1;0.19956;0.19981;0.20926;0.19981
1;0.26302;0.23540;0.24145;0.23540
1;0.32384;0.32288;0.28826;0.32288
1;0.25398;0.52393;0.23333;0.52393
1;0.22955;0.22552;0.25350;0.22552
1;0.20158;0.48801;0.22868;0.48801
1;0.22931;0.56840;0.25095;0.56840
1;0.21422;0.44905;0.26538;0.44905
1;0.20519;0.47198;0.34381;0.47198
1;0.18007;0.19206;0.21435;0.19206
1;0.21932;0.40058;0.19359;0.40058
1;0.28433;0.32093;0.28708;0.32093
1;0.28450;0.51406;0.20810;0.51406
1;0.21736;0.26033;0.27498;0.26033
1;0.20965;0.26220;0.24582;0.26220
1;0.28524;0.34792;0.27015;0.34792
1;0.24004;0.28433;0.25250;0.28433
1;0.25120;0.24770;0.26663;0.24770
1;0.25728;0.47886;0.21734;0.47886
1;0.28913;0.25744;0.22157;0.25744
1;0.24052;0.32219;0.27636;0.32219
1;0.25399;0.26135;0.21867;0.26135
1;0.26213;0.39437;0.19437;0.39437
1;0.22625;0.36337;0.25668;0.36337
1;0.21052;0.32950;0.30652;0.32950
1;0.31346;0.53271;0.18444;0.53271
1;0.25619;0.28301;0.22670;0.28301
1;0.27022;0.48829;0.23488;0.48829
1;0.25358;0.38491;0.25473;0.38491
1;0.25554;0.48638;0.24997;0.48638
1;0.27483;0.44769;0.23760;0.44769
1;0.24455;0.25256;0.23250;0.25256
1;0.23295;0.48086;0.25556;0.48086
1;0.32800;0.25369;0.23331;0.25369
1;0.22527;0.45287;0.25650;0.45287
1;0.26637;0.35269;0.24753;0.35269
1;0.24362;0.32053;0.27867;0.32053
1;0.20318;0.36544;0.24938;0.36544
1;0.27927;0.62186;0.28740;0.62186
1;0.28650;0.33758;0.21544;0.33758
1;0.26498;0.29112;0.22021;0.29112
1;0.21133;0.22558;0.13913;0.22558
1;0.18854;0.12693;0.17784;0.12693
1;0.23992;0.21193;0.24663;0.21193
1;0.25080;0.31167;0.27416;0.31167
1;0.24692;0.27801;0.19760;0.27801
1;0.21308;0.27490;0.27008;0.27490
1;0.25217;0.31357;0.31884;0.31357
1;0.30167;0.32332;0.21695;0.32332
1;0.34671;0.40594;0.22543;0.40594
1;0.20647;0.15432;0.19432;0.15432
1;0.24666;0.22283;0.26963;0.22283
1;0.26638;0.28998;0.26178;0.28998
1;0.21695;0.21135;0.21344;0.21135
1;0.21716;0.26193;0.28559;0.26193
1;0.24053;0.51386;0.19552;0.51386
1;0.27652;0.20834;0.27466;0.20834
1;0.21539;0.41366;0.21636;0.41366
1;0.20508;0.45205;0.25269;0.45205
1;0.20061;0.48077;0.22788;0.48077
1;0.25092;0.32110;0.24185;0.32110
1;0.24608;0.58039;0.26623;0.58039
1;0.21065;0.34831;0.23458;0.34831
1;0.26202;0.21857;0.21907;0.21857
1;0.20846;0.19849;0.15554;0.19849
1;0.23198;0.32757;0.30758;0.32757
1;0.26705;0.32001;0.26409;0.32001
1;0.23113;0.32515;0.20768;0.32515
1;0.26251;0.29486;0.28014;0.29486
1;0.26397;0.37705;0.27338;0.37705
1;0.21401;0.26646;0.25929;0.26646
1;0.29820;0.32270;0.31031;0.32270
1;0.33721;0.25617;0.23513;0.25617
1;0.25313;0.37933;0.25234;0.37933
1;0.24142;0.45162;0.26823;0.45162
1;0.30561;0.26298;0.32085;0.26298
1;0.22842;0.30016;0.20076;0.30016
1;0.25483;0.23140;0.25830;0.23140
1;0.24332;0.60781;0.21465;0.60781
1;0.24676;0.31692;0.22023;0.31692
1;0.25305;0.46744;0.25319;0.46744
1;0.22691;0.41026;0.27496;0.41026
1;0.18600;0.24921;0.23615;0.24921
1;0.26450;0.34002;0.23536;0.34002
1;0.26432;0.37170;0.22403;0.37170
1;0.27349;0.40366;0.24943;0.40366
1;0.23483;0.34635;0.25626;0.34635
1;0.26921;0.36278;0.20717;0.36278
1;0.22309;0.30382;0.26080;0.30382
1;0.22394;0.21765;0.33723;0.21765
1;0.23273;0.28880;0.36083;0.28880
1;0.30424;0.37484;0.28965;0.37484
1;0.27509;0.36933;0.22147;0.36933
1;0.33728;0.29622;0.23169;0.29622
1;0.32119;0.37172;0.37046;0.37172
1;0.29996;0.40537;0.28970;0.40537
1;0.21058;0.44503;0.20844;0.44503
1;0.20173;0.33470;0.21711;0.33470
1;0.30563;0.33703;0.30458;0.33703
1;0.23742;0.29560;0.31952;0.29560
1;0.21764;0.27459;0.24671;0.27459
1;0.26254;0.34321;0.24279;0.34321
1;0.25952;0.60379;0.26130;0.60379
1;0.31711;0.38855;0.27825;0.38855
1;0.33655;0.35704;0.33758;0.35704
1;0.41005;0.66541;0.37347;0.66541
1;0.26467;0.28017;0.32728;0.28017
1;0.22025;0.24799;0.21123;0.24799
1;0.24786;0.45779;0.28875;0.45779
